VendaID,PedidoID,Data,ClienteID,ProdutoID,LojaID,CanalID,Quantidade,PrecoUnitario,CustoUnitario,Desconto
1846,PED-2024-001042,2024-04-07,352,88,5,1,2,38.30,19.51,0.10
12357,PED-2025-006938,2025-09-25,1853,84,3,3,3,200.14,115.51,0.15
12774,PED-2025-007177,2025-10-16,432,84,9,1,5,206.71,111.04,0.15
9683,PED-2025-005447,2025-05-10,1234,2,2,1,2,405.65,329.65,0.05
12186,PED-2025-006844,2025-09-23,1445,93,11,1,2,28.07,16.47,0.05
11187,PED-2025-006287,2025-07-13,1217,96,8,1,1,413.16,239.23,0.10
10728,PED-2025-006022,2025-07-15,798,94,7,3,2,204.97,113.01,0.05
9495,PED-2025-005339,2025-05-27,2293,81,2,2,1,321.24,176.49,0.10
723,PED-2024-000414,2024-02-23,1275,86,12,1,1,440.89,274.15,0.00
15230,PED-2025-008552,2025-12-07,328,120,4,2,1,1083.03,803.34,0.10
1185,PED-2024-000673,2024-03-15,988,116,3,1,2,172.52,117.10,0.00
5079,PED-2024-002886,2024-10-08,2349,116,8,1,1,163.25,119.39,0.00
1767,PED-2024-000999,2024-04-26,1200,94,4,4,1,199.47,108.23,0.05
9940,PED-2025-005584,2025-05-17,510,80,4,2,1,2601.32,2180.18,0.00
1934,PED-2024-001095,2024-05-06,454,14,6,3,1,1175.29,931.22,0.10
9769,PED-2025-005494,2025-05-27,380,13,4,2,1,922.86,698.58,0.00
8000,PED-2025-004499,2025-02-12,2017,82,1,3,1,234.92,132.99,0.05
2594,PED-2024-001471,2024-06-06,316,95,4,1,3,222.24,125.38,0.15
10434,PED-2025-005864,2025-06-05,611,63,12,1,2,1569.11,1313.50,0.00
15090,PED-2025-008476,2025-12-22,598,109,10,2,2,3046.24,2001.13,0.10
427,PED-2024-000250,2024-01-25,88,77,4,1,1,2660.28,2163.78,0.05
6049,PED-2024-003412,2024-11-01,1654,25,11,1,2,341.19,231.60,0.10
1719,PED-2024-000975,2024-04-29,1981,26,9,1,1,760.01,576.75,0.15
8983,PED-2025-005042,2025-04-15,2151,3,4,2,1,4206.06,3398.60,0.10
11915,PED-2025-006697,2025-08-16,46,2,1,3,1,409.31,325.09,0.10
14013,PED-2025-007873,2025-11-09,1753,56,6,1,2,226.88,159.35,0.15
3730,PED-2024-002103,2024-08-09,946,96,1,1,3,413.62,228.81,0.00
14109,PED-2025-007931,2025-11-24,304,30,1,3,4,5903.50,4119.91,0.15
14767,PED-2025-008287,2025-12-01,445,53,8,3,1,58.32,39.86,0.05
2625,PED-2024-001486,2024-06-26,1778,16,3,1,1,3811.61,2694.96,0.00
5111,PED-2024-002900,2024-10-05,1831,81,10,1,1,296.33,177.14,0.15
1308,PED-2024-000744,2024-03-22,1257,16,9,4,1,3534.58,2781.82,0.05
10001,PED-2025-005619,2025-06-05,1759,1,3,1,1,5586.80,4666.28,0.00
10125,PED-2025-005693,2025-06-03,665,60,11,4,2,250.95,174.97,0.10
4180,PED-2024-002360,2024-09-02,2268,110,3,1,1,391.69,280.07,0.00
14998,PED-2025-008422,2025-12-13,1588,99,11,2,1,37.48,19.22,0.00
1880,PED-2024-001064,2024-05-28,1679,48,6,2,1,1067.08,688.33,0.00
2273,PED-2024-001294,2024-05-03,1006,66,7,3,1,1572.07,1200.95,0.05
873,PED-2024-000497,2024-02-11,2499,97,3,1,1,25.43,15.26,0.10
12519,PED-2025-007029,2025-09-21,1559,81,5,2,2,315.62,182.65,0.10
12556,PED-2025-007048,2025-09-06,287,85,12,3,1,29.89,15.35,0.00
1378,PED-2024-000781,2024-04-27,984,93,7,1,1,26.25,15.71,0.00
1546,PED-2024-000878,2024-04-20,2156,65,1,2,1,791.86,671.85,0.00
12213,PED-2025-006860,2025-09-09,1352,45,11,2,1,149.05,102.60,0.00
6993,PED-2024-003939,2024-12-24,1416,97,2,1,2,25.38,15.40,0.00
1834,PED-2024-001036,2024-04-22,1159,25,6,3,1,322.73,235.10,0.00
5702,PED-2024-003223,2024-11-21,1786,50,9,1,4,823.43,550.21,0.10
1792,PED-2024-001013,2024-04-12,1295,33,5,1,1,325.33,232.13,0.00
6113,PED-2024-003442,2024-11-30,2080,25,7,1,1,342.38,233.06,0.00
5705,PED-2024-003224,2024-11-02,1766,114,10,1,2,71.29,45.87,0.15
12573,PED-2025-007058,2025-09-06,489,86,3,2,2,489.13,282.21,0.00
9180,PED-2025-005153,2025-04-28,874,32,2,3,1,1983.61,1463.32,0.05
12764,PED-2025-007171,2025-10-09,1831,19,11,1,1,5032.96,3650.54,0.00
869,PED-2024-000494,2024-02-28,747,53,6,1,2,56.54,39.32,0.20
12844,PED-2025-007222,2025-10-08,398,51,5,2,1,276.65,171.15,0.10
25,PED-2024-000015,2024-01-02,1933,28,1,3,1,114.39,78.05,0.00
1099,PED-2024-000627,2024-03-02,809,58,6,2,2,42.18,27.04,0.20
2013,PED-2024-001144,2024-05-28,465,52,10,3,3,1468.77,927.89,0.00
368,PED-2024-000218,2024-01-08,470,24,3,4,2,216.74,157.49,0.05
12951,PED-2025-007279,2025-10-23,308,85,11,2,2,29.43,15.46,0.00
12976,PED-2025-007293,2025-10-19,276,71,9,1,1,1049.73,792.87,0.05
12670,PED-2025-007121,2025-10-21,418,53,3,3,1,58.04,40.72,0.00
12667,PED-2025-007119,2025-09-26,1501,23,7,2,1,104.74,79.63,0.00
11277,PED-2025-006343,2025-08-04,1148,3,3,1,1,4248.88,3473.21,0.00
8777,PED-2025-004929,2025-04-11,2374,105,8,3,2,796.77,566.35,0.05
9210,PED-2025-005170,2025-04-01,1933,9,2,3,1,1412.79,1110.27,0.05
1496,PED-2024-000853,2024-04-13,2152,17,12,3,2,650.54,515.08,0.05
6091,PED-2024-003430,2024-11-14,1260,12,6,2,1,3326.87,2571.89,0.00
36,PED-2024-000021,2024-01-19,2354,97,8,1,2,26.84,14.99,0.05
11164,PED-2025-006269,2025-07-26,2402,111,9,2,2,124.85,89.17,0.20
2244,PED-2024-001275,2024-05-19,1089,95,2,4,4,211.65,127.61,0.05
7188,PED-2025-004048,2025-01-09,47,35,3,1,1,563.95,417.80,0.00
1641,PED-2024-000926,2024-04-08,1216,82,10,1,3,241.99,132.24,0.15
1480,PED-2024-000843,2024-04-06,1150,75,7,2,1,3584.27,2798.24,0.05
7011,PED-2024-003949,2024-12-16,1610,37,3,1,1,95.87,66.26,0.20
1638,PED-2024-000924,2024-04-24,1346,38,12,3,1,166.57,119.16,0.00
6867,PED-2024-003873,2024-12-24,941,98,6,4,2,30.47,15.84,0.15
5817,PED-2024-003287,2024-11-26,1344,24,3,3,1,218.18,156.12,0.10
12356,PED-2025-006938,2025-09-25,1853,1,3,3,1,5839.71,4670.47,0.05
11113,PED-2025-006237,2025-07-15,41,111,3,3,1,126.19,86.07,0.10
12233,PED-2025-006870,2025-09-07,1675,6,4,2,1,2254.75,1841.64,0.05
9711,PED-2025-005459,2025-05-06,505,41,4,2,1,171.34,110.89,0.00
10630,PED-2025-005973,2025-07-13,1857,9,5,3,1,1416.03,1083.73,0.00
5787,PED-2024-003270,2024-11-19,1749,11,9,2,1,3026.85,2498.50,0.00
2434,PED-2024-001386,2024-06-02,687,86,2,2,2,451.67,269.36,0.00
570,PED-2024-000328,2024-02-21,1664,9,8,2,1,1383.25,1084.16,0.00
903,PED-2024-000513,2024-03-20,1438,25,6,2,1,319.16,242.59,0.10
1222,PED-2024-000694,2024-03-05,1613,101,11,1,1,551.56,387.70,0.00
8515,PED-2025-004783,2025-03-30,1803,21,5,2,1,307.90,230.28,0.00
5647,PED-2024-003194,2024-11-23,252,100,12,3,2,22.01,11.28,0.05
3937,PED-2024-002221,2024-08-28,1020,110,5,3,3,381.09,272.11,0.05
12101,PED-2025-006796,2025-09-19,2349,12,8,4,1,3245.05,2682.31,0.05
14285,PED-2025-008029,2025-11-28,2086,16,5,1,1,3643.51,2836.19,0.15
6929,PED-2024-003904,2024-12-17,1635,61,12,2,1,481.34,374.81,0.10
7876,PED-2025-004431,2025-02-06,51,89,11,2,3,166.56,95.17,0.00
705,PED-2024-000405,2024-02-14,2237,30,9,1,2,5441.30,3967.33,0.05
9509,PED-2025-005346,2025-05-02,683,48,2,2,1,1157.37,724.80,0.05
1658,PED-2024-000938,2024-04-07,696,8,1,1,1,3771.78,2906.52,0.10
1416,PED-2024-000805,2024-04-07,1507,8,12,1,1,3931.12,2816.43,0.15
11967,PED-2025-006721,2025-09-14,1170,24,6,2,1,212.97,165.98,0.10
8694,PED-2025-004879,2025-03-08,1875,19,2,1,1,4795.42,3724.11,0.00
10378,PED-2025-005836,2025-06-14,869,108,3,2,1,1211.02,776.13,0.10
3850,PED-2024-002172,2024-08-25,742,13,10,3,1,874.34,676.24,0.00
8747,PED-2025-004911,2025-03-28,2167,33,12,3,1,342.61,242.42,0.00
4499,PED-2024-002543,2024-09-03,2168,1,7,2,1,5597.52,4406.62,0.15
7292,PED-2025-004107,2025-01-17,616,118,3,3,2,115.25,81.09,0.05
12396,PED-2025-006963,2025-09-03,1503,56,2,2,1,217.92,157.17,0.05
1616,PED-2024-000913,2024-04-22,2379,35,12,1,2,547.64,397.80,0.05
8416,PED-2025-004724,2025-03-09,1148,17,3,3,1,669.45,542.70,0.10
2147,PED-2024-001226,2024-05-10,281,22,8,3,1,718.35,543.72,0.05
4674,PED-2024-002646,2024-09-18,62,18,4,1,1,1344.74,1081.81,0.00
7651,PED-2025-004309,2025-01-16,1063,110,2,1,2,417.64,283.37,0.00
4037,PED-2024-002280,2024-08-24,671,30,10,1,2,5305.15,3955.48,0.10
10289,PED-2025-005783,2025-06-29,2038,47,7,1,1,623.83,423.26,0.00
8973,PED-2025-005038,2025-04-08,1237,35,7,2,2,610.08,432.09,0.15
5565,PED-2024-003145,2024-11-15,2497,94,9,4,2,205.80,106.38,0.15
9211,PED-2025-005170,2025-04-01,1933,69,2,3,1,6751.41,5511.51,0.05
605,PED-2024-000351,2024-02-12,2034,23,4,2,1,105.04,77.05,0.20
11634,PED-2025-006532,2025-08-12,1338,80,8,1,1,2665.25,2130.37,0.00
2957,PED-2024-001675,2024-07-07,2482,24,5,2,2,216.05,160.05,0.20
600,PED-2024-000348,2024-02-13,1862,26,8,2,1,755.97,567.48,0.10
8126,PED-2025-004568,2025-02-06,1801,38,7,3,1,161.94,126.26,0.00
14618,PED-2025-008200,2025-12-25,800,107,2,2,3,173.38,122.11,0.10
13627,PED-2025-007666,2025-11-17,2100,1,10,3,1,5828.96,4677.64,0.10
9760,PED-2025-005488,2025-05-05,1196,41,5,3,1,172.11,112.21,0.00
10483,PED-2025-005887,2025-06-30,2186,89,5,1,1,178.20,93.88,0.00
764,PED-2024-000437,2024-02-07,376,87,6,1,2,57.95,30.50,0.05
9493,PED-2025-005338,2025-05-17,642,20,5,3,2,464.83,337.51,0.05
15282,PED-2025-008586,2025-12-04,1348,5,7,1,1,599.87,501.53,0.05
9169,PED-2025-005147,2025-04-25,299,21,2,2,1,297.54,230.36,0.20
10823,PED-2025-006076,2025-07-30,2229,9,4,2,2,1530.30,1094.47,0.00
7235,PED-2025-004076,2025-01-30,816,29,3,2,1,1401.15,1055.88,0.00
9891,PED-2025-005555,2025-05-03,2326,31,1,1,1,171.28,126.92,0.15
497,PED-2024-000289,2024-02-16,2313,10,11,3,1,1644.80,1343.13,0.00
6726,PED-2024-003791,2024-12-29,1205,45,1,2,2,138.96,99.85,0.10
4425,PED-2024-002499,2024-09-06,822,2,4,1,1,400.48,315.02,0.00
12651,PED-2025-007108,2025-09-28,2212,86,9,2,1,494.06,272.60,0.00
13444,PED-2025-007564,2025-11-07,452,85,2,1,2,29.72,15.25,0.20
1228,PED-2024-000698,2024-03-28,1035,93,1,1,4,27.84,15.98,0.05
9784,PED-2025-005502,2025-05-03,2058,43,2,2,1,61.91,44.33,0.05
1396,PED-2024-000792,2024-04-23,2007,97,1,1,2,25.18,14.98,0.00
6620,PED-2024-003725,2024-12-02,984,6,8,2,3,2198.41,1791.82,0.20
7741,PED-2025-004358,2025-02-19,161,34,10,2,1,108.06,82.44,0.00
1095,PED-2024-000625,2024-03-17,576,59,3,1,4,465.37,317.07,0.00
10533,PED-2025-005923,2025-06-13,2014,13,2,2,1,875.83,680.24,0.00
14994,PED-2025-008420,2025-12-21,1236,2,1,4,1,380.06,324.78,0.10
4761,PED-2024-002703,2024-10-13,2390,54,9,1,2,334.20,232.42,0.00
6156,PED-2024-003467,2024-11-23,1911,5,6,4,2,596.49,500.36,0.10
4253,PED-2024-002402,2024-09-10,219,114,2,1,1,70.75,45.42,0.05
1577,PED-2024-000893,2024-04-08,2334,38,11,4,1,166.38,123.66,0.10
12815,PED-2025-007206,2025-10-25,1518,45,1,2,2,150.53,103.94,0.05
15428,PED-2025-008667,2025-12-01,1309,9,2,1,1,1468.99,1097.75,0.10
2997,PED-2024-001698,2024-07-17,281,53,7,4,1,53.23,39.04,0.10
12616,PED-2025-007089,2025-09-24,1379,6,1,1,1,2392.02,1814.46,0.00
12445,PED-2025-006989,2025-09-19,1351,99,11,2,2,35.81,19.35,0.00
8812,PED-2025-004947,2025-04-04,2165,113,10,1,2,1017.27,718.62,0.00
7016,PED-2024-003951,2024-12-29,1392,83,2,1,1,92.64,49.02,0.05
10277,PED-2025-005779,2025-06-28,1489,3,7,4,1,4314.53,3385.04,0.15
4035,PED-2024-002279,2024-08-07,1471,6,8,2,1,2297.96,1770.34,0.15
12541,PED-2025-007042,2025-09-07,90,26,1,3,3,812.70,586.74,0.00
13248,PED-2025-007454,2025-10-28,1192,113,1,2,1,1006.42,714.67,0.00
11666,PED-2025-006553,2025-08-09,1724,90,5,1,1,83.97,47.17,0.05
4296,PED-2024-002428,2024-09-15,880,45,12,1,1,138.47,100.21,0.00
8270,PED-2025-004643,2025-03-16,863,43,7,1,1,66.33,44.02,0.05
10803,PED-2025-006064,2025-07-10,198,43,6,1,2,64.29,45.32,0.05
8716,PED-2025-004894,2025-03-26,657,96,1,2,2,408.85,236.92,0.20
15254,PED-2025-008569,2025-12-07,2243,82,5,4,3,241.05,136.61,0.05
9943,PED-2025-005586,2025-06-17,419,14,12,2,1,1145.86,951.39,0.00
10027,PED-2025-005632,2025-06-20,2288,71,4,2,1,1023.33,796.50,0.10
4001,PED-2024-002255,2024-08-08,213,91,10,1,1,184.81,99.66,0.10
11569,PED-2025-006496,2025-08-30,1045,29,6,1,2,1332.35,1038.07,0.00
8031,PED-2025-004517,2025-02-24,1255,59,4,1,1,492.72,327.35,0.10
13613,PED-2025-007659,2025-11-29,2097,38,1,1,1,164.82,127.70,0.20
2367,PED-2024-001351,2024-06-01,1086,112,8,1,2,47.26,33.69,0.05
15253,PED-2025-008568,2025-12-12,237,38,6,2,2,165.95,125.99,0.15
7605,PED-2025-004282,2025-01-23,1741,95,6,1,2,222.90,128.59,0.05
12515,PED-2025-007027,2025-09-19,1596,16,3,4,1,3933.57,2884.70,0.15
8435,PED-2025-004735,2025-03-29,2481,84,8,2,5,202.56,115.82,0.10
9106,PED-2025-005112,2025-04-21,980,27,8,3,1,649.97,483.18,0.05
8312,PED-2025-004666,2025-03-19,2198,103,3,3,1,1356.69,973.21,0.05
862,PED-2024-000489,2024-02-13,2446,44,3,1,1,860.85,615.53,0.10
4025,PED-2024-002272,2024-08-01,1088,65,2,2,1,815.26,672.21,0.10
1179,PED-2024-000670,2024-03-22,1603,25,2,2,2,348.16,234.66,0.00
12869,PED-2025-007234,2025-10-29,864,82,7,3,1,241.39,135.97,0.15
14086,PED-2025-007916,2025-11-22,1986,29,5,1,2,1373.67,1035.72,0.10
364,PED-2024-000215,2024-01-04,890,14,7,1,1,1186.53,941.67,0.05
11696,PED-2025-006571,2025-08-05,699,60,5,3,4,237.99,176.16,0.05
535,PED-2024-000313,2024-02-04,2259,68,8,3,1,1382.96,1094.02,0.00
10090,PED-2025-005673,2025-06-19,1910,74,4,2,1,2810.59,2282.87,0.00
7734,PED-2025-004352,2025-02-13,900,60,5,1,1,237.21,176.19,0.05
15330,PED-2025-008612,2025-12-07,2161,6,11,2,1,2221.56,1813.79,0.05
6436,PED-2024-003617,2024-12-13,1483,5,11,3,1,600.88,484.41,0.05
2779,PED-2024-001576,2024-06-26,428,88,11,1,1,37.11,19.54,0.00
10,PED-2024-000005,2024-01-04,453,100,7,3,1,21.24,11.29,0.20
14428,PED-2025-008101,2025-12-10,1107,68,2,1,1,1397.13,1162.34,0.10
7319,PED-2025-004121,2025-01-31,1341,91,3,1,1,191.68,106.81,0.05
4870,PED-2024-002768,2024-10-19,1955,62,12,3,1,3086.92,2456.74,0.05
10278,PED-2025-005780,2025-06-10,1552,109,11,1,1,3045.02,1978.22,0.20
6098,PED-2024-003434,2024-11-13,1936,56,2,4,1,221.60,152.49,0.05
2588,PED-2024-001470,2024-06-06,1251,19,5,3,2,4654.22,3516.50,0.00
5633,PED-2024-003187,2024-11-25,818,79,8,4,1,4622.03,3742.67,0.05
3318,PED-2024-001882,2024-07-20,2441,118,7,1,1,109.17,78.56,0.05
4716,PED-2024-002675,2024-10-05,552,68,6,3,1,1276.47,1109.38,0.05
2251,PED-2024-001279,2024-05-27,2253,68,11,1,1,1281.08,1098.63,0.05
7269,PED-2025-004094,2025-01-11,692,6,6,1,1,2335.01,1818.68,0.10
7992,PED-2025-004494,2025-02-08,2413,63,12,3,1,1597.42,1332.18,0.05
1334,PED-2024-000758,2024-03-23,1184,25,7,4,1,343.14,235.62,0.10
1509,PED-2024-000860,2024-04-06,1770,68,6,2,2,1361.41,1082.03,0.00
6681,PED-2024-003769,2024-12-01,2033,24,7,3,1,205.68,158.97,0.10
817,PED-2024-000465,2024-02-02,1713,86,2,3,2,461.20,263.58,0.15
354,PED-2024-000209,2024-01-22,2133,98,4,1,2,29.61,15.87,0.10
4399,PED-2024-002484,2024-09-06,1214,76,10,2,1,5110.66,4362.32,0.00
13477,PED-2025-007583,2025-11-20,557,18,5,3,2,1406.04,1111.59,0.10
4251,PED-2024-002401,2024-09-12,2068,94,6,2,4,207.93,108.54,0.00
5034,PED-2024-002861,2024-10-09,138,5,1,1,2,625.41,494.23,0.00
9686,PED-2025-005447,2025-05-10,1234,117,2,1,1,139.46,96.56,0.10
5603,PED-2024-003170,2024-11-05,390,116,7,1,1,163.86,118.00,0.05
3582,PED-2024-002023,2024-08-24,864,12,7,1,1,3273.70,2660.11,0.10
5306,PED-2024-003007,2024-10-16,1003,19,3,3,1,4698.78,3596.36,0.05
2470,PED-2024-001407,2024-06-01,1834,92,10,1,1,60.61,33.16,0.05
14609,PED-2025-008196,2025-12-10,343,115,9,1,1,77.76,48.68,0.15
2815,PED-2024-001599,2024-06-21,306,71,4,1,1,952.16,757.79,0.00
8039,PED-2025-004520,2025-02-25,360,57,7,4,1,1237.80,888.05,0.00
12179,PED-2025-006840,2025-09-19,1270,63,10,1,2,1656.50,1330.93,0.05
2388,PED-2024-001362,2024-06-01,1736,10,7,1,1,1682.26,1279.64,0.00
4659,PED-2024-002639,2024-09-15,161,49,9,1,2,1118.17,728.59,0.00
392,PED-2024-000230,2024-01-07,1665,96,8,1,1,405.40,236.44,0.00
13167,PED-2025-007409,2025-10-20,1980,30,4,4,1,5930.63,4088.25,0.05
1357,PED-2024-000770,2024-03-23,495,11,10,1,1,2998.25,2507.30,0.10
712,PED-2024-000409,2024-02-13,1736,2,1,3,1,394.47,319.61,0.00
12361,PED-2025-006940,2025-09-14,1015,91,11,2,1,181.84,104.10,0.05
15274,PED-2025-008582,2025-12-08,2288,47,1,1,1,617.75,416.13,0.00
5018,PED-2024-002852,2024-10-10,2172,87,9,3,2,59.09,30.09,0.00
6445,PED-2024-003621,2024-12-19,761,77,2,1,2,2681.37,2202.59,0.10
8506,PED-2025-004776,2025-03-19,275,32,3,1,2,1976.59,1481.96,0.05
13993,PED-2025-007861,2025-11-26,580,58,8,3,2,42.79,27.75,0.00
11188,PED-2025-006288,2025-07-16,1046,22,4,3,1,792.46,561.75,0.00
10481,PED-2025-005887,2025-06-30,2186,17,5,1,1,680.43,526.74,0.00
6621,PED-2024-003726,2024-12-29,299,26,3,2,1,745.33,570.48,0.05
4055,PED-2024-002288,2024-08-04,432,91,10,3,1,181.04,103.29,0.10
11670,PED-2025-006555,2025-08-24,1557,100,11,2,1,22.66,11.70,0.10
1086,PED-2024-000620,2024-03-28,668,96,9,1,3,408.90,235.94,0.00
14159,PED-2025-007962,2025-11-28,695,100,11,3,4,22.52,11.69,0.00
14179,PED-2025-007973,2025-11-19,1921,14,8,2,1,1202.71,968.61,0.15
8634,PED-2025-004851,2025-03-25,335,53,8,3,1,56.20,40.47,0.00
13199,PED-2025-007429,2025-10-05,1960,36,1,2,2,1562.76,1092.89,0.10
4032,PED-2024-002276,2024-08-10,2134,82,2,2,1,246.69,130.37,0.05
11500,PED-2025-006462,2025-08-01,260,59,1,3,2,477.00,323.62,0.20
993,PED-2024-000564,2024-03-12,2228,38,1,1,1,169.93,119.54,0.05
13579,PED-2025-007641,2025-11-13,2140,89,12,4,3,172.93,93.33,0.00
8660,PED-2025-004862,2025-03-21,369,34,11,1,1,107.59,84.08,0.10
6167,PED-2024-003475,2024-11-18,790,13,3,1,1,861.94,660.37,0.20
2136,PED-2024-001218,2024-05-08,2228,2,12,1,1,375.94,316.27,0.05
1969,PED-2024-001117,2024-05-24,1258,23,2,2,1,109.95,76.38,0.00
6462,PED-2024-003629,2024-12-10,2493,13,8,2,2,859.66,671.89,0.00
12855,PED-2025-007228,2025-10-06,621,32,11,3,4,2066.97,1511.59,0.20
7383,PED-2025-004153,2025-01-12,2294,101,3,1,3,563.15,390.34,0.05
15379,PED-2025-008636,2025-12-18,2237,18,9,1,1,1482.62,1128.17,0.20
2749,PED-2024-001561,2024-06-17,298,1,9,2,1,5524.56,4450.89,0.10
6639,PED-2024-003738,2024-12-12,146,109,12,1,2,2962.95,1865.42,0.05
7780,PED-2025-004378,2025-02-21,1809,4,5,3,1,5400.25,4267.78,0.00
13200,PED-2025-007429,2025-10-05,1960,6,1,2,1,2318.19,1797.69,0.10
7633,PED-2025-004299,2025-01-06,1833,91,9,2,1,190.92,104.24,0.00
14226,PED-2025-007995,2025-11-19,2059,88,1,2,1,39.30,20.30,0.05
2808,PED-2024-001594,2024-06-09,811,106,6,2,2,1341.77,933.22,0.05
9205,PED-2025-005166,2025-04-05,1637,74,4,1,1,2740.97,2246.48,0.10
13521,PED-2025-007608,2025-11-20,1539,34,4,1,4,104.31,84.55,0.15
5964,PED-2024-003366,2024-11-17,2204,10,9,1,1,1706.01,1297.08,0.10
2807,PED-2024-001593,2024-06-05,2001,45,11,1,1,146.01,100.47,0.10
14121,PED-2025-007941,2025-11-22,359,99,11,1,1,35.05,19.04,0.00
13260,PED-2025-007461,2025-10-10,38,69,8,3,1,7158.81,5578.43,0.20
11425,PED-2025-006423,2025-08-24,1318,5,6,4,1,606.45,516.05,0.20
8412,PED-2025-004721,2025-03-19,2454,95,5,3,1,232.18,129.05,0.00
9126,PED-2025-005125,2025-04-26,1191,99,11,4,2,36.57,19.03,0.05
12060,PED-2025-006773,2025-09-08,1655,110,10,3,1,401.93,287.34,0.10
14104,PED-2025-007928,2025-11-12,1282,90,12,3,1,87.08,46.91,0.00
3783,PED-2024-002133,2024-08-18,2485,35,3,1,2,563.15,410.59,0.00
1911,PED-2024-001079,2024-05-12,2191,41,1,2,2,158.35,109.39,0.00
8350,PED-2025-004687,2025-03-19,593,98,5,3,1,31.13,16.97,0.00
8815,PED-2025-004949,2025-04-11,756,116,10,2,1,179.38,124.52,0.00
9337,PED-2025-005244,2025-05-31,1249,119,2,2,1,639.28,484.90,0.05
14774,PED-2025-008290,2025-12-05,2232,104,2,3,1,651.31,484.71,0.10
5204,PED-2024-002954,2024-10-12,2394,23,1,2,1,110.42,79.13,0.05
5444,PED-2024-003079,2024-11-04,545,70,7,1,1,1366.77,1136.40,0.10
2028,PED-2024-001151,2024-05-09,2224,6,7,3,1,2189.57,1772.97,0.00
14325,PED-2025-008048,2025-11-18,899,79,1,2,1,4776.59,3787.45,0.15
1484,PED-2024-000846,2024-04-03,2422,32,12,4,2,1922.44,1456.00,0.00
6420,PED-2024-003608,2024-12-04,1639,54,12,1,4,321.70,231.31,0.10
15152,PED-2025-008515,2025-12-06,1144,1,11,1,2,5509.18,4676.97,0.10
13833,PED-2025-007774,2025-11-22,1619,5,3,3,1,618.26,515.03,0.05
11389,PED-2025-006403,2025-08-30,582,87,1,3,1,57.78,31.13,0.05
5110,PED-2024-002899,2024-10-03,369,52,11,1,1,1438.03,925.20,0.10
11364,PED-2025-006389,2025-08-01,38,106,7,4,3,1315.46,989.29,0.05
1853,PED-2024-001048,2024-04-11,1847,18,4,1,1,1321.74,1094.79,0.20
2102,PED-2024-001194,2024-05-04,2343,95,4,1,1,211.16,123.06,0.10
4495,PED-2024-002541,2024-09-15,49,79,8,1,1,4603.30,3614.62,0.00
782,PED-2024-000447,2024-02-10,1367,15,1,4,1,739.65,583.74,0.00
14162,PED-2025-007964,2025-11-19,1611,1,3,3,1,5542.83,4676.79,0.05
3827,PED-2024-002159,2024-08-14,666,3,3,1,1,4057.05,3294.67,0.05
3927,PED-2024-002215,2024-08-25,978,87,8,3,4,54.62,30.83,0.15
10477,PED-2025-005883,2025-06-13,2304,65,12,3,1,855.63,694.79,0.05
13602,PED-2025-007654,2025-11-06,1958,31,1,4,1,169.92,122.82,0.15
536,PED-2024-000314,2024-02-11,1347,115,3,2,1,71.03,47.84,0.15
14951,PED-2025-008396,2025-12-15,184,26,9,4,1,770.93,578.52,0.10
14012,PED-2025-007872,2025-11-10,612,67,5,3,1,2366.22,1856.56,0.20
10058,PED-2025-005653,2025-06-29,980,92,2,4,1,64.14,34.06,0.20
4911,PED-2024-002789,2024-10-04,1117,37,6,2,4,89.17,66.73,0.05
4378,PED-2024-002474,2024-09-12,1208,48,7,3,4,1085.60,692.98,0.10
11810,PED-2025-006635,2025-08-20,584,87,4,3,4,56.76,32.29,0.00
12341,PED-2025-006928,2025-09-25,386,92,1,2,2,59.09,35.17,0.00
4873,PED-2024-002769,2024-10-31,1118,98,2,1,4,28.94,16.10,0.15
11128,PED-2025-006252,2025-07-13,1497,7,6,3,1,834.37,652.75,0.00
3632,PED-2024-002049,2024-08-04,1183,19,8,1,1,4873.98,3477.94,0.00
7533,PED-2025-004240,2025-01-02,1235,60,6,2,3,252.15,173.58,0.00
3449,PED-2024-001958,2024-07-04,188,9,7,1,1,1467.91,1045.67,0.15
8798,PED-2025-004939,2025-04-23,1899,53,10,3,3,56.63,41.15,0.00
14722,PED-2025-008262,2025-12-13,2111,10,6,2,2,1780.26,1363.16,0.00
11556,PED-2025-006490,2025-08-27,1557,58,8,4,2,41.02,27.43,0.10
13272,PED-2025-007469,2025-10-16,2130,49,1,1,1,1155.01,741.26,
6742,PED-2024-003799,2024-12-05,412,103,3,1,1,1347.93,920.97,0.10
13980,PED-2025-007854,2025-11-06,2482,62,2,2,1,3195.32,2489.06,0.05
4577,PED-2024-002590,2024-09-09,1819,34,5,2,4,105.42,80.35,0.00
5630,PED-2024-003185,2024-11-24,2298,73,3,2,1,2738.67,2063.75,0.05
2426,PED-2024-001381,2024-06-12,200,59,8,1,4,451.29,314.99,0.00
2313,PED-2024-001314,2024-05-01,2130,100,5,3,2,21.52,11.32,0.05
4505,PED-2024-002545,2024-09-03,580,72,10,2,1,823.65,659.26,0.05
12017,PED-2025-006751,2025-09-22,1152,95,2,3,1,226.15,126.18,0.20
2548,PED-2024-001450,2024-06-12,1362,118,3,1,1,114.55,75.99,0.05
5107,PED-2024-002897,2024-10-19,934,47,10,1,1,626.30,416.34,0.00
502,PED-2024-000291,2024-02-17,791,95,1,2,1,214.86,123.44,0.00
